#Data Set Export - SD.Working@1D06P,,,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,,,
Timestamp (UTC),Value (cm),Grade Code,Approval Level,Interpolation Type
2005-04-14 08:43:36,235,-1,800,1
2005-04-14 09:43:36,231,-1,800,1
2005-04-14 10:43:36,233,-1,800,1
2005-04-14 11:43:36,233.99999999999997,-1,800,1
2005-04-14 12:43:36,233,-1,800,1
2005-04-14 13:43:36,235,-1,800,1
2005-04-14 14:43:36,233,-1,800,1
2005-04-14 15:43:36,233.99999999999997,-1,800,1
2005-04-14 16:43:36,233.99999999999997,-1,800,1
2005-04-14 17:43:36,233.99999999999997,-1,800,1
2005-04-14 18:43:36,235,-1,800,1
2005-04-14 19:43:36,235,-1,800,1
2005-04-14 20:43:36,233.99999999999997,-1,800,1
2005-04-14 21:43:36,233.99999999999997,-1,800,1
2005-04-14 22:43:36,233.99999999999997,-1,800,1
2005-04-14 23:43:36,233.99999999999997,-1,800,1
2005-04-15 00:43:36,233.99999999999997,-1,800,1
2005-04-15 01:43:36,235.99999999999997,-1,800,1
2005-04-15 02:43:36,235.99999999999997,-1,800,1
2005-04-15 03:43:36,235.99999999999997,-1,800,1
2005-04-15 04:43:36,237,-1,800,1
2005-04-15 05:43:36,237.99999999999997,-1,800,1
2005-04-15 06:43:36,237.99999999999997,-1,800,1
2005-04-15 07:43:36,239,-1,800,1
2005-04-15 08:43:36,237.99999999999997,-1,800,1
2005-04-15 09:43:36,235,-1,800,1
2005-04-15 10:43:36,233.99999999999997,-1,800,1
2005-04-15 11:43:36,235.99999999999997,-1,800,1
2005-04-15 12:43:36,233.99999999999997,-1,800,1
2005-04-15 13:43:36,233,-1,800,1
2005-04-15 14:43:36,233.99999999999997,-1,800,1
2005-04-15 15:43:36,237,-1,800,1
2005-04-15 16:43:36,237,-1,800,1
2005-04-15 17:43:36,237,-1,800,1
2005-04-15 18:43:36,233.99999999999997,-1,800,1
2005-04-15 19:43:36,240,-1,800,1
2005-04-15 20:43:36,240,-1,800,1
2005-04-15 21:43:36,241,-1,800,1
2005-04-15 22:43:36,241,-1,800,1
2005-04-15 23:43:36,241,-1,800,1
2005-04-16 00:43:36,242,-1,800,1
2005-04-16 01:43:36,239,-1,800,1
2005-04-16 02:43:36,245,-1,800,1
2005-04-16 03:43:36,243,-1,800,1
2005-04-16 03:43:37,NaN,-3,800,1
2005-04-16 05:43:35,NaN,-3,800,1
2005-04-16 05:43:36,246,-1,800,1
2005-04-16 06:43:36,246,-1,800,1
2005-04-16 07:43:36,252,-1,800,1
2005-04-16 08:43:36,256,-1,800,1
2005-04-16 09:43:36,256,-1,800,1
2005-04-16 10:43:36,256,-1,800,1
2005-04-16 11:43:36,256,-1,800,1
2005-04-16 12:43:36,255.00000000000003,-1,800,1
2005-04-16 13:43:36,257,-1,800,1
2005-04-16 14:43:36,256,-1,800,1
2005-04-16 15:43:36,255.00000000000003,-1,800,1
2005-04-16 16:43:36,255.00000000000003,-1,800,1
2005-04-16 17:43:36,260,-1,800,1
2005-04-16 18:43:36,260,-1,800,1
2005-04-16 19:43:36,260,-1,800,1
2005-04-16 20:43:36,260,-1,800,1
2005-04-16 21:43:36,260,-1,800,1
2005-04-16 22:43:36,257,-1,800,1
2005-04-16 22:43:37,NaN,-3,800,1
2005-04-17 00:43:35,NaN,-3,800,1
2005-04-17 00:43:36,260,-1,800,1
2005-04-17 01:43:36,260,-1,800,1
2005-04-17 01:43:37,NaN,-3,800,1
2005-04-17 03:43:35,NaN,-3,800,1
2005-04-17 03:43:36,252,-1,800,1
2005-04-17 04:43:36,251.00000000000003,-1,800,1
2005-04-17 05:43:36,259,-1,800,1
2005-04-17 06:43:36,258,-1,800,1
2005-04-17 07:43:36,259,-1,800,1
2005-04-17 08:43:36,258,-1,800,1
2005-04-17 09:43:36,255.00000000000003,-1,800,1
2005-04-17 10:43:36,243,-1,800,1
2005-04-17 11:43:36,254,-1,800,1
2005-04-17 12:43:36,255.00000000000003,-1,800,1
2005-04-17 13:43:36,254,-1,800,1
2005-04-17 14:43:36,253.00000000000003,-1,800,1
2005-04-17 15:43:36,253.00000000000003,-1,800,1
2005-04-17 16:43:36,246,-1,800,1
2005-04-17 17:43:36,251.00000000000003,-1,800,1
2005-04-17 18:43:36,251.00000000000003,-1,800,1
2005-04-17 19:43:36,251.00000000000003,-1,800,1
2005-04-17 20:43:36,250,-1,800,1
2005-04-17 21:43:36,256,-1,800,1
2005-04-17 22:43:36,257,-1,800,1
2005-04-17 23:43:36,257,-1,800,1
2005-04-18 00:43:36,254,-1,800,1
2005-04-18 01:43:36,256,-1,800,1
2005-04-18 02:43:36,256,-1,800,1
2005-04-18 03:43:36,256,-1,800,1
2005-04-18 04:43:36,256,-1,800,1
2005-04-18 05:43:36,256,-1,800,1
2005-04-18 06:43:36,253.00000000000003,-1,800,1
2005-04-18 07:43:36,248,-1,800,1
2005-04-18 08:43:36,250,-1,800,1
2005-04-18 09:43:36,250,-1,800,1
2005-04-18 10:43:36,252,-1,800,1
2005-04-18 11:43:36,252,-1,800,1
2005-04-18 12:43:36,250,-1,800,1
2005-04-18 13:43:36,250,-1,800,1
2005-04-18 14:43:36,250,-1,800,1
2005-04-18 15:43:36,249.00000000000003,-1,800,1
2005-04-18 16:43:36,247.00000000000003,-1,800,1
2005-04-18 17:43:36,250,-1,800,1
2005-04-18 18:43:36,250,-1,800,1
2005-04-18 19:43:36,250,-1,800,1
2005-04-18 20:43:36,250,-1,800,1
2005-04-18 21:43:36,249.00000000000003,-1,800,1
2005-04-18 22:43:36,249.00000000000003,-1,800,1
2005-04-18 23:43:36,249.00000000000003,-1,800,1
2005-04-19 00:43:36,249.00000000000003,-1,800,1
2005-04-19 01:43:36,249.00000000000003,-1,800,1
2005-04-19 02:43:36,248,-1,800,1
2005-04-19 03:43:36,249.00000000000003,-1,800,1
2005-04-19 04:43:36,248,-1,800,1
2005-04-19 05:43:36,248,-1,800,1
2005-04-19 06:43:36,248,-1,800,1
2005-04-19 07:43:36,241,-1,800,1
2005-04-19 08:43:36,237,-1,800,1
2005-04-19 09:43:36,239,-1,800,1
2005-04-19 10:43:36,243,-1,800,1
2005-04-19 11:43:36,246,-1,800,1
2005-04-19 12:43:36,241,-1,800,1
2005-04-19 13:43:36,237.99999999999997,-1,800,1
2005-04-19 14:43:36,240,-1,800,1
2005-04-19 15:43:36,240,-1,800,1
2005-04-19 16:43:36,240,-1,800,1
2005-04-19 17:43:36,240,-1,800,1
2005-04-19 18:43:36,241,-1,800,1
2005-04-19 19:43:36,240,-1,800,1
2005-04-19 20:43:36,239,-1,800,1
2005-04-19 21:43:36,240,-1,800,1
2005-04-19 22:43:36,240,-1,800,1
2005-04-19 23:43:36,240,-1,800,1
2005-04-20 00:43:36,237.99999999999997,-1,800,1
2005-04-20 01:43:36,237.99999999999997,-1,800,1
2005-04-20 02:43:36,237.99999999999997,-1,800,1
2005-04-20 03:43:36,239,-1,800,1
2005-04-20 04:43:36,237.99999999999997,-1,800,1
2005-04-20 05:43:36,237.99999999999997,-1,800,1
2005-04-20 06:43:36,237.99999999999997,-1,800,1
2005-04-20 07:43:36,237.99999999999997,-1,800,1
2005-04-20 08:43:36,235,-1,800,1
2005-04-20 09:43:36,233.99999999999997,-1,800,1
2005-04-20 10:43:36,233.99999999999997,-1,800,1
2005-04-20 11:43:36,233,-1,800,1
2005-04-20 12:43:36,231.99999999999997,-1,800,1
2005-04-20 13:43:36,230.00000000000003,-1,800,1
2005-04-20 14:43:36,229,-1,800,1
2005-04-20 15:43:36,227,-1,800,1
2005-04-20 16:43:36,229,-1,800,1
2005-04-20 17:43:36,229,-1,800,1
2005-04-20 18:43:36,229,-1,800,1
2005-04-20 19:43:36,229,-1,800,1
2005-04-20 20:43:36,230.00000000000003,-1,800,1
2005-04-20 21:43:36,229,-1,800,1
2005-04-20 22:43:36,230.00000000000003,-1,800,1
2005-04-20 23:43:36,230.00000000000003,-1,800,1
2005-04-21 00:43:36,228.00000000000003,-1,800,1
2005-04-21 01:43:36,229,-1,800,1
2005-04-21 02:43:36,229,-1,800,1
2005-04-21 03:43:36,230.00000000000003,-1,800,1
2005-04-21 04:43:36,229,-1,800,1
2005-04-21 05:43:36,229,-1,800,1
2005-04-21 06:43:36,228.00000000000003,-1,800,1
2005-04-21 07:43:36,222.00000000000003,-1,800,1
2005-04-21 08:43:36,223,-1,800,1
2005-04-21 09:43:36,222.00000000000003,-1,800,1
2005-04-21 10:43:36,224.00000000000003,-1,800,1
2005-04-21 11:43:36,224.00000000000003,-1,800,1
2005-04-21 12:43:36,225,-1,800,1
2005-04-21 13:43:36,222.00000000000003,-1,800,1
2005-04-21 14:43:36,223,-1,800,1
2005-04-21 15:43:36,220,-1,800,1
2005-04-21 16:43:36,218,-1,800,1
2005-04-21 17:43:36,221,-1,800,1
2005-04-21 18:43:36,222.00000000000003,-1,800,1
2005-04-21 19:43:36,222.00000000000003,-1,800,1
2005-04-21 20:43:36,223,-1,800,1
2005-04-21 21:43:36,222.00000000000003,-1,800,1
2005-04-21 22:43:36,223,-1,800,1
2005-04-21 23:43:36,222.00000000000003,-1,800,1
2005-04-22 00:43:36,222.00000000000003,-1,800,1
2005-04-22 01:43:36,222.00000000000003,-1,800,1
2005-04-22 02:43:36,222.00000000000003,-1,800,1
2005-04-22 03:43:36,222.00000000000003,-1,800,1
2005-04-22 04:43:36,222.00000000000003,-1,800,1
2005-04-22 05:43:36,222.00000000000003,-1,800,1
2005-04-22 06:43:36,221,-1,800,1
2005-04-22 07:43:36,214,-1,800,1
2005-04-22 08:43:36,216,-1,800,1
2005-04-22 09:43:36,216,-1,800,1
2005-04-22 10:43:36,216,-1,800,1
2005-04-22 11:43:36,219,-1,800,1
2005-04-22 12:43:36,217,-1,800,1
2005-04-22 13:43:36,217,-1,800,1
2005-04-22 14:43:36,216,-1,800,1
2005-04-22 15:43:36,214,-1,800,1
2005-04-22 16:43:36,212.99999999999997,-1,800,1
2005-04-22 17:43:36,216,-1,800,1
2005-04-22 18:43:36,214,-1,800,1
2005-04-22 19:43:36,215,-1,800,1
2005-04-22 20:43:36,216,-1,800,1
2005-04-22 21:43:36,215,-1,800,1
2005-04-22 22:43:36,215,-1,800,1
2005-04-22 23:43:36,215,-1,800,1
2005-04-23 00:43:36,216,-1,800,1
2005-04-23 01:43:36,216,-1,800,1
2005-04-23 02:43:36,215,-1,800,1
2005-04-23 03:43:36,215,-1,800,1
2005-04-23 04:43:36,215,-1,800,1
2005-04-23 05:43:36,215,-1,800,1
2005-04-23 06:43:36,214,-1,800,1
2005-04-23 07:43:36,214,-1,800,1
2005-04-23 08:43:36,214,-1,800,1
2005-04-23 09:43:36,212,-1,800,1
2005-04-23 10:43:36,212,-1,800,1
2005-04-23 11:43:36,210,-1,800,1
2005-04-23 12:43:36,206.99999999999997,-1,800,1
2005-04-23 13:43:36,206.99999999999997,-1,800,1
2005-04-23 14:43:36,204.99999999999997,-1,800,1
2005-04-23 15:43:36,203.00000000000003,-1,800,1
2005-04-23 16:43:36,204,-1,800,1
2005-04-23 17:43:36,204.99999999999997,-1,800,1
2005-04-23 18:43:36,206,-1,800,1
2005-04-23 19:43:36,206,-1,800,1
2005-04-23 20:43:36,206.99999999999997,-1,800,1
2005-04-23 21:43:36,206,-1,800,1
2005-04-23 22:43:36,206.99999999999997,-1,800,1
2005-04-23 23:43:36,206,-1,800,1
2005-04-24 00:43:36,206,-1,800,1
2005-04-24 01:43:36,206.99999999999997,-1,800,1
2005-04-24 02:43:36,204,-1,800,1
2005-04-24 03:43:36,206,-1,800,1
2005-04-24 04:43:36,204.99999999999997,-1,800,1
2005-04-24 05:43:36,206,-1,800,1
2005-04-24 06:43:36,204,-1,800,1
2005-04-24 07:43:36,202,-1,800,1
2005-04-24 08:43:36,201.00000000000003,-1,800,1
2005-04-24 09:43:36,203.00000000000003,-1,800,1
2005-04-24 10:43:36,202,-1,800,1
2005-04-24 11:43:36,202,-1,800,1
2005-04-24 12:43:36,202,-1,800,1
2005-04-24 13:43:36,202,-1,800,1
2005-04-24 14:43:36,198,-1,800,1
2005-04-24 15:43:36,201.00000000000003,-1,800,1
2005-04-24 16:43:36,198,-1,800,1
2005-04-24 17:43:36,199,-1,800,1
2005-04-24 18:43:36,201.00000000000003,-1,800,1
2005-04-24 19:43:36,201.00000000000003,-1,800,1
2005-04-24 20:43:36,201.00000000000003,-1,800,1
2005-04-24 21:43:36,200,-1,800,1
2005-04-24 22:43:36,201.00000000000003,-1,800,1
2005-04-24 23:43:36,200,-1,800,1
2005-04-25 00:43:36,200,-1,800,1
2005-04-25 01:43:36,201.00000000000003,-1,800,1
2005-04-25 02:43:36,201.00000000000003,-1,800,1
2005-04-25 03:43:36,201.00000000000003,-1,800,1
2005-04-25 04:43:36,201.00000000000003,-1,800,1
2005-04-25 05:43:36,201.00000000000003,-1,800,1
2005-04-25 06:43:36,199,-1,800,1
2005-04-25 07:43:36,193,-1,800,1
2005-04-25 08:43:36,192,-1,800,1
2005-04-25 09:43:36,193,-1,800,1
2005-04-25 10:43:36,195,-1,800,1
2005-04-25 11:43:36,197,-1,800,1
2005-04-25 12:43:36,196,-1,800,1
2005-04-25 13:43:36,194,-1,800,1
2005-04-25 14:43:36,193,-1,800,1
2005-04-25 15:43:36,190,-1,800,1
2005-04-25 16:43:36,188,-1,800,1
2005-04-25 17:43:36,192,-1,800,1
2005-04-25 18:43:36,192,-1,800,1
2005-04-25 19:43:36,193,-1,800,1
2005-04-25 20:43:36,193,-1,800,1
2005-04-25 21:43:36,192,-1,800,1
2005-04-25 22:43:36,193,-1,800,1
2005-04-25 23:43:36,193,-1,800,1
2005-04-26 00:43:36,193,-1,800,1
2005-04-26 01:43:36,194,-1,800,1
2005-04-26 02:43:36,194,-1,800,1
2005-04-26 03:43:36,193,-1,800,1
2005-04-26 04:43:36,194,-1,800,1
2005-04-26 05:43:36,193,-1,800,1
2005-04-26 06:43:36,191,-1,800,1
2005-04-26 07:43:36,189,-1,800,1
2005-04-26 08:43:36,184,-1,800,1
2005-04-26 09:43:36,187,-1,800,1
2005-04-26 10:43:36,186,-1,800,1
2005-04-26 11:43:36,187,-1,800,1
2005-04-26 12:43:36,184,-1,800,1
2005-04-26 13:43:36,186,-1,800,1
2005-04-26 14:43:36,186,-1,800,1
2005-04-26 15:43:36,186,-1,800,1
2005-04-26 16:43:36,184,-1,800,1
2005-04-26 17:43:36,185,-1,800,1
2005-04-26 18:43:36,188,-1,800,1
2005-04-26 19:43:36,186,-1,800,1
2005-04-26 20:43:36,189,-1,800,1
2005-04-26 21:43:36,188,-1,800,1
2005-04-26 22:43:36,188,-1,800,1
2005-04-26 23:43:36,188,-1,800,1
2005-04-27 00:43:36,188,-1,800,1
2005-04-27 01:43:36,188,-1,800,1
2005-04-27 02:43:36,187,-1,800,1
2005-04-27 03:43:36,188,-1,800,1
2005-04-27 04:43:36,187,-1,800,1
2005-04-27 05:43:36,187,-1,800,1
2005-04-27 06:43:36,186,-1,800,1
2005-04-27 07:43:36,184,-1,800,1
2005-04-27 08:43:36,183,-1,800,1
2005-04-27 09:43:36,184,-1,800,1
2005-04-27 10:43:36,183,-1,800,1
2005-04-27 11:43:36,183,-1,800,1
2005-04-27 12:43:36,185,-1,800,1
2005-04-27 13:43:36,184,-1,800,1
2005-04-27 14:43:36,180,-1,800,1
2005-04-27 15:43:36,181,-1,800,1
2005-04-27 16:43:36,180,-1,800,1
2005-04-27 17:43:36,182,-1,800,1
2005-04-27 18:43:36,180,-1,800,1
2005-04-27 19:43:36,183,-1,800,1
2005-04-27 20:43:36,182,-1,800,1
2005-04-27 21:43:36,183,-1,800,1
2005-04-27 22:43:36,181,-1,800,1
2005-04-27 23:43:36,181,-1,800,1
2005-04-28 00:43:36,182,-1,800,1
2005-04-28 01:43:36,183,-1,800,1
2005-04-28 02:43:36,182,-1,800,1
2005-04-28 03:43:36,183,-1,800,1
2005-04-28 04:43:36,182,-1,800,1
2005-04-28 05:43:36,183,-1,800,1
2005-04-28 06:43:36,182,-1,800,1
2005-04-28 07:43:36,180,-1,800,1
2005-04-28 08:43:36,180,-1,800,1
2005-04-28 09:43:36,177,-1,800,1
2005-04-28 10:43:36,180,-1,800,1
2005-04-28 11:43:36,181,-1,800,1
2005-04-28 12:43:36,177,-1,800,1
2005-04-28 13:43:36,179,-1,800,1
2005-04-28 14:43:36,178,-1,800,1
2005-04-28 15:43:36,179,-1,800,1
2005-04-28 16:43:36,179,-1,800,1
2005-04-28 17:43:36,180,-1,800,1
2005-04-28 18:43:36,181,-1,800,1
2005-04-28 19:43:36,180,-1,800,1
2005-04-28 20:43:36,180,-1,800,1
2005-04-28 21:43:36,179,-1,800,1
2005-04-28 22:43:36,180,-1,800,1
2005-04-28 23:43:36,182,-1,800,1
2005-04-29 00:43:36,181,-1,800,1
2005-04-29 01:43:36,182,-1,800,1
2005-04-29 02:43:36,182,-1,800,1
2005-04-29 03:43:36,181,-1,800,1
2005-04-29 04:43:36,181,-1,800,1
2005-04-29 05:43:36,182,-1,800,1
2005-04-29 06:43:36,178,-1,800,1
2005-04-29 07:43:36,178,-1,800,1
2005-04-29 08:43:36,176,-1,800,1
2005-04-29 09:43:36,173,-1,800,1
2005-04-29 10:43:36,174,-1,800,1
2005-04-29 11:43:36,175,-1,800,1
2005-04-29 12:43:36,173,-1,800,1
2005-04-29 13:43:36,173,-1,800,1
2005-04-29 14:43:36,174,-1,800,1
2005-04-29 15:43:36,175,-1,800,1
2005-04-29 16:43:36,175,-1,800,1
2005-04-29 17:43:36,175,-1,800,1
2005-04-29 18:43:36,176,-1,800,1
2005-04-29 19:43:36,177,-1,800,1
2005-04-29 20:43:36,177,-1,800,1
2005-04-29 21:43:36,177,-1,800,1
2005-04-29 22:43:36,178,-1,800,1
2005-04-29 23:43:36,178,-1,800,1
2005-04-30 00:43:36,177,-1,800,1
2005-04-30 01:43:36,178,-1,800,1
2005-04-30 02:43:36,177,-1,800,1
2005-04-30 03:43:36,178,-1,800,1
2005-04-30 04:43:36,178,-1,800,1
2005-04-30 05:43:36,177,-1,800,1
2005-04-30 06:43:36,177,-1,800,1
2005-04-30 07:43:36,172,-1,800,1
2005-04-30 08:43:36,174,-1,800,1
2005-04-30 09:43:36,173,-1,800,1
2005-04-30 10:43:36,175,-1,800,1
2005-04-30 11:43:36,175,-1,800,1
2005-04-30 12:43:36,174,-1,800,1
2005-04-30 13:43:36,174,-1,800,1
2005-04-30 14:43:36,175,-1,800,1
2005-04-30 15:43:36,174,-1,800,1
2005-04-30 16:43:36,175,-1,800,1
2005-04-30 17:43:36,174,-1,800,1
2005-04-30 18:43:36,174,-1,800,1
2005-04-30 19:43:36,175,-1,800,1
2005-04-30 20:43:36,174,-1,800,1
2005-04-30 21:43:36,174,-1,800,1
2005-04-30 22:43:36,174,-1,800,1
2005-04-30 23:43:36,175,-1,800,1
2005-05-01 00:43:36,175,-1,800,1
2005-05-01 01:43:36,174,-1,800,1
2005-05-01 02:43:36,175,-1,800,1
2005-05-01 03:43:36,175,-1,800,1
2005-05-01 04:43:36,174,-1,800,1
2005-05-01 05:43:36,174,-1,800,1
2005-05-01 06:43:36,173,-1,800,1
2005-05-01 07:43:36,171,-1,800,1
2005-05-01 08:43:36,172,-1,800,1
2005-05-01 09:43:36,172,-1,800,1
2005-05-01 10:43:36,173,-1,800,1
2005-05-01 11:43:36,173,-1,800,1
2005-05-01 12:43:36,171,-1,800,1
2005-05-01 13:43:36,166,-1,800,1
2005-05-01 14:43:36,172,-1,800,1
2005-05-01 15:43:36,172,-1,800,1
2005-05-01 16:43:36,168,-1,800,1
2005-05-01 17:43:36,171,-1,800,1
2005-05-01 18:43:36,170,-1,800,1
2005-05-01 19:43:36,171,-1,800,1
2005-05-01 20:43:36,173,-1,800,1
2005-05-01 21:43:36,172,-1,800,1
2005-05-01 22:43:36,173,-1,800,1
2005-05-01 23:43:36,171,-1,800,1
2005-05-02 00:43:36,172,-1,800,1
2005-05-02 01:43:36,172,-1,800,1
2005-05-02 02:43:36,172,-1,800,1
2005-05-02 03:43:36,173,-1,800,1
2005-05-02 04:43:36,171,-1,800,1
2005-05-02 05:43:36,173,-1,800,1
2005-05-02 06:43:36,171,-1,800,1
2005-05-02 07:43:36,172,-1,800,1
2005-05-02 08:43:36,168,-1,800,1
2005-05-02 09:43:36,172,-1,800,1
2005-05-02 10:43:36,168,-1,800,1
2005-05-02 11:43:36,169,-1,800,1
2005-05-02 12:43:36,170,-1,800,1
2005-05-02 13:43:36,170,-1,800,1
2005-05-02 14:43:36,169,-1,800,1
2005-05-02 15:43:36,170,-1,800,1
2005-05-02 16:43:36,171,-1,800,1
2005-05-02 17:43:36,171,-1,800,1
2005-05-02 18:43:36,172,-1,800,1
2005-05-02 19:43:36,172,-1,800,1
2005-05-02 20:43:36,172,-1,800,1
2005-05-02 21:43:36,172,-1,800,1
2005-05-02 22:43:36,172,-1,800,1
2005-05-02 23:43:36,172,-1,800,1
2005-05-03 00:43:36,172,-1,800,1
2005-05-03 01:43:36,172,-1,800,1
2005-05-03 02:43:36,171,-1,800,1
2005-05-03 03:43:36,171,-1,800,1
2005-05-03 04:43:36,172,-1,800,1
2005-05-03 05:43:36,171,-1,800,1
2005-05-03 06:43:36,170,-1,800,1
2005-05-03 07:43:36,170,-1,800,1
2005-05-03 08:43:36,168,-1,800,1
2005-05-03 09:43:36,169,-1,800,1
2005-05-03 10:43:36,169,-1,800,1
2005-05-03 11:43:36,169,-1,800,1
2005-05-03 12:43:36,168,-1,800,1
2005-05-03 13:43:36,168,-1,800,1
2005-05-03 14:43:36,168,-1,800,1
2005-05-03 15:43:36,166,-1,800,1
2005-05-03 16:43:36,167,-1,800,1
2005-05-03 17:43:36,167,-1,800,1
2005-05-03 18:43:36,167,-1,800,1
2005-05-03 19:43:36,168,-1,800,1
2005-05-03 20:43:36,166,-1,800,1
2005-05-03 21:43:36,168,-1,800,1
2005-05-03 22:43:36,168,-1,800,1
2005-05-03 23:43:36,168,-1,800,1
2005-05-04 00:43:36,167,-1,800,1
2005-05-04 01:43:36,168,-1,800,1
2005-05-04 02:43:36,168,-1,800,1
2005-05-04 03:43:36,168,-1,800,1
2005-05-04 04:43:36,167,-1,800,1
2005-05-04 05:43:36,167,-1,800,1
2005-05-04 06:43:35,165,-1,800,1
2005-05-04 07:43:35,163,-1,800,1
2005-05-04 08:43:35,165,-1,800,1
2005-05-04 09:43:36,166,-1,800,1
2005-05-04 10:43:36,164,-1,800,1
2005-05-04 11:43:36,166,-1,800,1
2005-05-04 12:43:36,165,-1,800,1
2005-05-04 13:43:36,164,-1,800,1
2005-05-04 14:43:36,165,-1,800,1
2005-05-04 15:43:36,165,-1,800,1
2005-05-04 16:43:36,164,-1,800,1
2005-05-04 17:43:36,165,-1,800,1
2005-05-04 18:43:36,166,-1,800,1
2005-05-04 19:43:36,164,-1,800,1
2005-05-04 20:43:36,166,-1,800,1
2005-05-04 21:43:36,164,-1,800,1
2005-05-04 22:43:36,164,-1,800,1
2005-05-04 23:43:36,165,-1,800,1
2005-05-05 00:43:35,165,-1,800,1
2005-05-05 01:43:35,165,-1,800,1
2005-05-05 02:43:35,165,-1,800,1
2005-05-05 03:43:35,165,-1,800,1
2005-05-05 04:43:35,165,-1,800,1
2005-05-05 05:43:35,164,-1,800,1
2005-05-05 06:43:36,163,-1,800,1
2005-05-05 07:43:36,161,-1,800,1
2005-05-05 08:43:36,155,-1,800,1
2005-05-05 09:43:36,164,-1,800,1
2005-05-05 10:43:36,161,-1,800,1
2005-05-05 11:43:36,162,-1,800,1
2005-05-05 12:43:36,163,-1,800,1
2005-05-05 13:43:36,158,-1,800,1
2005-05-05 14:43:36,161,-1,800,1
2005-05-05 15:43:36,160,-1,800,1
2005-05-05 16:43:36,161,-1,800,1
2005-05-05 17:43:36,161,-1,800,1
2005-05-05 18:43:36,160,-1,800,1
2005-05-05 19:43:36,162,-1,800,1
2005-05-05 20:43:36,161,-1,800,1
2005-05-05 21:43:36,162,-1,800,1
2005-05-05 22:43:36,161,-1,800,1
2005-05-05 23:43:36,161,-1,800,1
2005-05-06 00:43:35,161,-1,800,1
2005-05-06 01:43:35,162,-1,800,1
2005-05-06 02:43:35,161,-1,800,1
2005-05-06 03:43:36,162,-1,800,1
2005-05-06 04:43:36,162,-1,800,1
2005-05-06 05:43:36,159,-1,800,1
2005-05-06 06:43:36,159,-1,800,1
2005-05-06 07:43:36,156,-1,800,1
2005-05-06 08:43:36,158,-1,800,1
2005-05-06 09:43:36,154,-1,800,1
2005-05-06 10:43:36,161,-1,800,1
2005-05-06 11:43:36,158,-1,800,1
2005-05-06 12:43:36,157,-1,800,1
2005-05-06 13:43:36,156,-1,800,1
2005-05-06 14:43:36,156,-1,800,1
2005-05-06 15:43:36,155,-1,800,1
2005-05-06 16:43:36,157,-1,800,1
2005-05-06 17:43:36,156,-1,800,1
2005-05-06 18:43:36,157,-1,800,1
2005-05-06 19:43:36,156,-1,800,1
2005-05-06 20:43:36,156,-1,800,1
2005-05-06 21:43:35,157,-1,800,1
2005-05-06 22:43:35,157,-1,800,1
2005-05-06 23:43:35,158,-1,800,1
2005-05-07 00:43:35,158,-1,800,1
2005-05-07 01:43:35,157,-1,800,1
2005-05-07 02:43:35,156,-1,800,1
2005-05-07 03:43:35,155,-1,800,1
2005-05-07 04:43:35,154,-1,800,1
2005-05-07 05:43:35,156,-1,800,1
2005-05-07 06:43:35,154,-1,800,1
2005-05-07 07:43:35,151,-1,800,1
2005-05-07 08:43:35,150,-1,800,1
2005-05-07 09:43:35,153,-1,800,1
2005-05-07 10:43:35,155,-1,800,1
2005-05-07 11:43:35,153,-1,800,1
2005-05-07 12:43:35,155,-1,800,1
2005-05-07 13:43:35,156,-1,800,1
2005-05-07 14:43:35,152,-1,800,1
2005-05-07 15:43:35,154,-1,800,1
2005-05-07 16:43:35,153,-1,800,1
2005-05-07 17:43:35,153,-1,800,1
2005-05-07 18:43:35,154,-1,800,1
2005-05-07 19:43:35,156,-1,800,1
2005-05-07 20:43:35,155,-1,800,1
2005-05-07 21:43:35,155,-1,800,1
2005-05-07 22:43:35,156,-1,800,1
2005-05-07 23:43:35,156,-1,800,1
2005-05-08 00:43:35,156,-1,800,1
2005-05-08 01:43:35,156,-1,800,1
2005-05-08 02:43:35,155,-1,800,1
2005-05-08 03:43:35,156,-1,800,1
2005-05-08 04:43:35,156,-1,800,1
2005-05-08 05:43:35,156,-1,800,1
2005-05-08 06:43:35,156,-1,800,1
2005-05-08 07:43:35,152,-1,800,1
2005-05-08 08:43:35,153,-1,800,1
2005-05-08 09:43:35,153,-1,800,1
2005-05-08 10:43:35,153,-1,800,1
2005-05-08 11:43:35,152,-1,800,1
2005-05-08 12:43:35,151,-1,800,1
2005-05-08 13:43:35,151,-1,800,1
2005-05-08 14:43:35,151,-1,800,1
2005-05-08 15:43:36,150,-1,800,1
2005-05-08 16:43:36,153,-1,800,1
2005-05-08 17:43:36,151,-1,800,1
2005-05-08 18:43:36,152,-1,800,1
2005-05-08 19:43:36,152,-1,800,1
2005-05-08 20:43:36,152,-1,800,1
2005-05-08 21:43:35,152,-1,800,1
2005-05-08 22:43:35,152,-1,800,1
2005-05-08 23:43:35,150,-1,800,1
2005-05-09 00:43:35,152,-1,800,1
2005-05-09 01:43:35,151,-1,800,1
2005-05-09 02:43:35,151,-1,800,1
2005-05-09 03:43:35,151,-1,800,1
