#Data Set Export - SD.Working@1A14P,,,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,,,
Timestamp (UTC),Value (cm),Grade Code,Approval Level,Interpolation Type
2008-05-29 08:37:38,143,-1,800,1
2008-05-29 09:37:38,143,-1,800,1
2008-05-29 10:37:38,143,-1,800,1
2008-05-29 10:37:39,NaN,-3,800,1
2008-05-29 14:37:37,NaN,-3,800,1
2008-05-29 14:37:38,143,-1,800,1
2008-05-29 15:37:38,142,-1,800,1
2008-05-29 16:37:38,141,-1,800,1
2008-05-29 17:37:38,141,-1,800,1
2008-05-29 18:37:38,142,-1,800,1
2008-05-29 19:37:38,142,-1,800,1
2008-05-29 20:37:38,141,-1,800,1
2008-05-29 21:37:38,142,-1,800,1
2008-05-29 22:37:38,141,-1,800,1
2008-05-29 23:37:38,141,-1,800,1
2008-05-30 00:37:38,141,-1,800,1
2008-05-30 01:37:38,142,-1,800,1
2008-05-30 02:37:38,142,-1,800,1
2008-05-30 03:37:38,142,-1,800,1
2008-05-30 04:37:38,141,-1,800,1
2008-05-30 05:37:38,142,-1,800,1
2008-05-30 06:37:38,142,-1,800,1
2008-05-30 07:37:38,142,-1,800,1
2008-05-30 08:37:38,142,-1,800,1
2008-05-30 09:37:38,141,-1,800,1
2008-05-30 10:37:38,141,-1,800,1
2008-05-30 10:37:39,NaN,-3,800,1
2008-05-30 12:37:37,NaN,-3,800,1
2008-05-30 12:37:38,142,-1,800,1
2008-05-30 13:37:38,141,-1,800,1
2008-05-30 14:37:38,140,-1,800,1
2008-05-30 15:37:38,141,-1,800,1
2008-05-30 15:37:39,NaN,-3,800,1
2008-05-30 18:37:37,NaN,-3,800,1
2008-05-30 18:37:38,140,-1,800,1
2008-05-30 19:37:38,140,-1,800,1
2008-05-30 20:37:38,140,-1,800,1
2008-05-30 21:37:38,141,-1,800,1
2008-05-30 22:37:38,141,-1,800,1
2008-05-30 23:37:38,140,-1,800,1
2008-05-31 00:37:38,140,-1,800,1
2008-05-31 01:37:38,140,-1,800,1
2008-05-31 02:37:38,140,-1,800,1
2008-05-31 03:37:38,140,-1,800,1
2008-05-31 03:37:39,NaN,-3,800,1
2008-05-31 06:37:37,NaN,-3,800,1
2008-05-31 06:37:38,140,-1,800,1
2008-05-31 07:37:38,140,-1,800,1
2008-05-31 08:37:38,140,-1,800,1
2008-05-31 09:37:38,140,-1,800,1
2008-05-31 10:37:38,139,-1,800,1
2008-05-31 11:37:38,138,-1,800,1
2008-05-31 12:37:38,138,-1,800,1
2008-05-31 13:37:38,138,-1,800,1
2008-05-31 13:37:39,NaN,-3,800,1
2008-05-31 17:37:37,NaN,-3,800,1
2008-05-31 17:37:38,138,-1,800,1
2008-05-31 18:37:38,138,-1,800,1
2008-05-31 19:37:38,138,-1,800,1
2008-05-31 20:37:38,138,-1,800,1
2008-05-31 21:37:38,138,-1,800,1
2008-05-31 22:37:38,137,-1,800,1
2008-05-31 23:37:38,137,-1,800,1
2008-06-01 00:37:38,138,-1,800,1
2008-06-01 01:37:38,137,-1,800,1
2008-06-01 02:37:38,137,-1,800,1
2008-06-01 03:37:38,137,-1,800,1
2008-06-01 04:37:38,137,-1,800,1
2008-06-01 05:37:38,137,-1,800,1
2008-06-01 06:37:38,137,-1,800,1
2008-06-01 07:37:38,137,-1,800,1
2008-06-01 08:37:38,137,-1,800,1
2008-06-01 09:37:38,136,-1,800,1
2008-06-01 10:37:38,136,-1,800,1
2008-06-01 11:37:38,136,-1,800,1
2008-06-01 12:37:38,136,-1,800,1
2008-06-01 13:37:38,136,-1,800,1
2008-06-01 14:37:38,135,-1,800,1
2008-06-01 15:37:38,135,-1,800,1
2008-06-01 16:37:38,135,-1,800,1
2008-06-01 17:37:38,135,-1,800,1
2008-06-01 18:37:38,135,-1,800,1
2008-06-01 19:37:38,133,-1,800,1
2008-06-01 20:37:38,134,-1,800,1
2008-06-01 21:37:38,136,-1,800,1
2008-06-01 22:37:38,136,-1,800,1
2008-06-01 23:37:38,136,-1,800,1
2008-06-02 00:37:38,135,-1,800,1
2008-06-02 01:37:38,136,-1,800,1
2008-06-02 02:37:38,136,-1,800,1
2008-06-02 03:37:38,136,-1,800,1
2008-06-02 04:37:38,136,-1,800,1
2008-06-02 05:37:38,136,-1,800,1
2008-06-02 06:37:38,135,-1,800,1
2008-06-02 07:37:38,135,-1,800,1
2008-06-02 08:37:38,135,-1,800,1
2008-06-02 09:37:38,135,-1,800,1
2008-06-02 10:37:38,133,-1,800,1
2008-06-02 11:37:38,133,-1,800,1
2008-06-02 12:37:38,133,-1,800,1
2008-06-02 13:37:38,133,-1,800,1
2008-06-02 14:37:38,133,-1,800,1
2008-06-02 15:37:38,134,-1,800,1
2008-06-02 16:37:38,133,-1,800,1
2008-06-02 17:37:38,133,-1,800,1
2008-06-02 18:37:38,132,-1,800,1
2008-06-02 19:37:38,132,-1,800,1
2008-06-02 20:37:38,133,-1,800,1
2008-06-02 21:37:38,133,-1,800,1
2008-06-02 22:37:38,133,-1,800,1
2008-06-02 23:37:38,133,-1,800,1
2008-06-03 00:37:38,132,-1,800,1
2008-06-03 01:37:38,131,-1,800,1
2008-06-03 02:37:38,132,-1,800,1
2008-06-03 03:37:38,133,-1,800,1
2008-06-03 04:37:38,133,-1,800,1
2008-06-03 05:37:38,133,-1,800,1
2008-06-03 06:37:38,131,-1,800,1
2008-06-03 07:37:38,131,-1,800,1
2008-06-03 08:37:38,132,-1,800,1
2008-06-03 09:37:38,132,-1,800,1
2008-06-03 10:37:38,131,-1,800,1
2008-06-03 11:37:38,131,-1,800,1
2008-06-03 12:37:38,130,-1,800,1
2008-06-03 13:37:38,130,-1,800,1
2008-06-03 14:37:38,129,-1,800,1
2008-06-03 15:37:38,130,-1,800,1
2008-06-03 16:37:38,129,-1,800,1
2008-06-03 17:37:38,130,-1,800,1
2008-06-03 18:37:38,130,-1,800,1
2008-06-03 19:37:38,129,-1,800,1
2008-06-03 20:37:38,130,-1,800,1
2008-06-03 21:37:38,130,-1,800,1
2008-06-03 22:37:38,130,-1,800,1
2008-06-03 23:37:38,130,-1,800,1
2008-06-04 00:37:38,130,-1,800,1
2008-06-04 01:37:38,130,-1,800,1
2008-06-04 02:37:38,130,-1,800,1
2008-06-04 03:37:38,129,-1,800,1
2008-06-04 04:37:38,130,-1,800,1
2008-06-04 05:37:38,129,-1,800,1
2008-06-04 06:37:38,129,-1,800,1
2008-06-04 07:37:38,130,-1,800,1
2008-06-04 08:37:38,128,-1,800,1
2008-06-04 09:37:38,128,-1,800,1
2008-06-04 10:37:38,128,-1,800,1
2008-06-04 11:37:38,128,-1,800,1
2008-06-04 12:37:38,128,-1,800,1
2008-06-04 13:37:38,128,-1,800,1
2008-06-04 14:37:38,128,-1,800,1
2008-06-04 15:37:38,128,-1,800,1
2008-06-04 16:37:38,126,-1,800,1
2008-06-04 17:37:38,126,-1,800,1
2008-06-04 18:37:38,127,-1,800,1
2008-06-04 19:37:38,127,-1,800,1
2008-06-04 20:37:38,127,-1,800,1
2008-06-04 21:37:38,127,-1,800,1
2008-06-04 22:37:38,127,-1,800,1
2008-06-04 23:37:38,127,-1,800,1
2008-06-05 00:37:38,126,-1,800,1
2008-06-05 01:37:38,126,-1,800,1
2008-06-05 02:37:38,127,-1,800,1
2008-06-05 03:37:38,126,-1,800,1
2008-06-05 04:37:38,126,-1,800,1
2008-06-05 05:37:38,125,-1,800,1
2008-06-05 06:37:38,126,-1,800,1
2008-06-05 07:37:38,125,-1,800,1
2008-06-05 08:37:38,126,-1,800,1
2008-06-05 09:37:38,126,-1,800,1
2008-06-05 10:37:38,126,-1,800,1
2008-06-05 11:37:38,127,-1,800,1
2008-06-05 12:37:38,126,-1,800,1
2008-06-05 13:37:38,126,-1,800,1
2008-06-05 14:37:38,126,-1,800,1
2008-06-05 15:37:38,125,-1,800,1
2008-06-05 16:37:38,125,-1,800,1
2008-06-05 17:37:38,125,-1,800,1
2008-06-05 18:37:38,125,-1,800,1
2008-06-05 19:37:38,124,-1,800,1
2008-06-05 20:37:38,125,-1,800,1
2008-06-05 21:37:38,126,-1,800,1
2008-06-05 22:37:38,126,-1,800,1
2008-06-05 23:37:38,126,-1,800,1
2008-06-06 00:37:38,125,-1,800,1
2008-06-06 01:37:38,125,-1,800,1
2008-06-06 02:37:38,124,-1,800,1
2008-06-06 03:37:38,124,-1,800,1
2008-06-06 04:37:38,124,-1,800,1
2008-06-06 05:37:38,125,-1,800,1
2008-06-06 06:37:38,125,-1,800,1
2008-06-06 07:37:38,125,-1,800,1
2008-06-06 08:37:38,124,-1,800,1
2008-06-06 09:37:38,124,-1,800,1
2008-06-06 10:37:38,122,-1,800,1
2008-06-06 11:37:38,123,-1,800,1
2008-06-06 12:37:38,123,-1,800,1
2008-06-06 13:37:38,123,-1,800,1
2008-06-06 14:37:38,123,-1,800,1
2008-06-06 15:37:38,122,-1,800,1
2008-06-06 16:37:38,122,-1,800,1
2008-06-06 17:37:38,123,-1,800,1
2008-06-06 18:37:38,122,-1,800,1
2008-06-06 19:37:38,122,-1,800,1
2008-06-06 20:37:38,122,-1,800,1
2008-06-06 21:37:38,122,-1,800,1
2008-06-06 22:37:38,122,-1,800,1
2008-06-06 23:37:38,122,-1,800,1
2008-06-07 00:37:38,122,-1,800,1
2008-06-07 01:37:38,118.99999999999999,-1,800,1
2008-06-07 02:37:38,122,-1,800,1
2008-06-07 03:37:38,122,-1,800,1
2008-06-07 04:37:38,122,-1,800,1
2008-06-07 05:37:38,121,-1,800,1
2008-06-07 06:37:38,117.99999999999999,-1,800,1
2008-06-07 07:37:38,122,-1,800,1
2008-06-07 08:37:38,121,-1,800,1
2008-06-07 09:37:38,121,-1,800,1
2008-06-07 10:37:38,121,-1,800,1
2008-06-07 11:37:38,117.99999999999999,-1,800,1
2008-06-07 12:37:38,122,-1,800,1
2008-06-07 13:37:38,122,-1,800,1
2008-06-07 14:37:38,121,-1,800,1
2008-06-07 15:37:38,121,-1,800,1
2008-06-07 16:37:38,120,-1,800,1
2008-06-07 17:37:38,121,-1,800,1
2008-06-07 18:37:38,121,-1,800,1
2008-06-07 19:37:38,121,-1,800,1
2008-06-07 20:37:38,121,-1,800,1
2008-06-07 21:37:38,122,-1,800,1
2008-06-07 22:37:38,121,-1,800,1
2008-06-07 23:37:38,122,-1,800,1
2008-06-08 00:37:38,121,-1,800,1
2008-06-08 01:37:38,121,-1,800,1
2008-06-08 02:37:38,121,-1,800,1
2008-06-08 03:37:38,118.99999999999999,-1,800,1
2008-06-08 04:37:38,121,-1,800,1
2008-06-08 05:37:38,121,-1,800,1
2008-06-08 06:37:38,121,-1,800,1
2008-06-08 07:37:38,120,-1,800,1
2008-06-08 08:37:38,121,-1,800,1
2008-06-08 09:37:38,120,-1,800,1
2008-06-08 10:37:38,120,-1,800,1
2008-06-08 11:37:38,120,-1,800,1
2008-06-08 12:37:38,118.99999999999999,-1,800,1
2008-06-08 13:37:38,118.99999999999999,-1,800,1
2008-06-08 14:37:38,117.99999999999999,-1,800,1
2008-06-08 15:37:38,117.99999999999999,-1,800,1
2008-06-08 16:37:38,117.99999999999999,-1,800,1
2008-06-08 17:37:38,118.99999999999999,-1,800,1
2008-06-08 18:37:38,117.99999999999999,-1,800,1
2008-06-08 19:37:38,118.99999999999999,-1,800,1
2008-06-08 20:37:38,118.99999999999999,-1,800,1
2008-06-08 21:37:38,118.99999999999999,-1,800,1
2008-06-08 22:37:38,118.99999999999999,-1,800,1
2008-06-08 23:37:38,118.99999999999999,-1,800,1
2008-06-09 00:37:38,118.99999999999999,-1,800,1
2008-06-09 01:37:38,118.99999999999999,-1,800,1
2008-06-09 02:37:38,118.99999999999999,-1,800,1
2008-06-09 03:37:38,118.99999999999999,-1,800,1
2008-06-09 04:37:38,117.99999999999999,-1,800,1
2008-06-09 05:37:38,118.99999999999999,-1,800,1
2008-06-09 06:37:38,118.99999999999999,-1,800,1
2008-06-09 07:37:38,117.99999999999999,-1,800,1
2008-06-09 08:37:38,117.99999999999999,-1,800,1
2008-06-09 09:37:38,117.99999999999999,-1,800,1
2008-06-09 10:37:38,115.99999999999999,-1,800,1
2008-06-09 11:37:38,116.99999999999999,-1,800,1
2008-06-09 12:37:38,116.99999999999999,-1,800,1
2008-06-09 13:37:38,115.99999999999999,-1,800,1
2008-06-09 14:37:38,116.99999999999999,-1,800,1
2008-06-09 15:37:38,116.99999999999999,-1,800,1
2008-06-09 16:37:38,116.99999999999999,-1,800,1
2008-06-09 17:37:38,116.99999999999999,-1,800,1
2008-06-09 18:37:38,115.99999999999999,-1,800,1
2008-06-09 19:37:38,115.99999999999999,-1,800,1
2008-06-09 20:37:38,115.99999999999999,-1,800,1
2008-06-09 21:37:38,115.99999999999999,-1,800,1
2008-06-09 22:37:38,115.99999999999999,-1,800,1
2008-06-09 23:37:38,115.99999999999999,-1,800,1
2008-06-10 00:37:38,115.00000000000001,-1,800,1
2008-06-10 01:37:38,115.99999999999999,-1,800,1
2008-06-10 02:37:38,115.00000000000001,-1,800,1
2008-06-10 03:37:38,115.00000000000001,-1,800,1
2008-06-10 04:37:38,115.00000000000001,-1,800,1
2008-06-10 05:37:38,115.00000000000001,-1,800,1
2008-06-10 06:37:38,115.00000000000001,-1,800,1
2008-06-10 07:37:38,114.00000000000001,-1,800,1
2008-06-10 08:37:38,115.00000000000001,-1,800,1
2008-06-10 09:37:38,115.00000000000001,-1,800,1
2008-06-10 10:37:38,114.00000000000001,-1,800,1
2008-06-10 11:37:38,113.00000000000001,-1,800,1
2008-06-10 12:37:38,114.00000000000001,-1,800,1
2008-06-10 13:37:38,112.00000000000001,-1,800,1
2008-06-10 14:37:38,113.00000000000001,-1,800,1
2008-06-10 15:37:38,112.00000000000001,-1,800,1
2008-06-10 16:37:38,112.00000000000001,-1,800,1
2008-06-10 17:37:38,111.00000000000001,-1,800,1
2008-06-10 18:37:38,111.00000000000001,-1,800,1
2008-06-10 19:37:38,111.00000000000001,-1,800,1
2008-06-10 20:37:38,110,-1,800,1
2008-06-10 21:37:38,110,-1,800,1
2008-06-10 22:37:38,110,-1,800,1
2008-06-10 23:37:38,111.00000000000001,-1,800,1
2008-06-11 00:37:38,110,-1,800,1
2008-06-11 01:37:38,110,-1,800,1
2008-06-11 02:37:38,110,-1,800,1
2008-06-11 03:37:38,109,-1,800,1
2008-06-11 04:37:38,110,-1,800,1
2008-06-11 05:37:38,110,-1,800,1
2008-06-11 06:37:38,110,-1,800,1
2008-06-11 07:37:38,107,-1,800,1
2008-06-11 08:37:38,109,-1,800,1
2008-06-11 09:37:38,110,-1,800,1
2008-06-11 10:37:38,110,-1,800,1
2008-06-11 11:37:38,108,-1,800,1
2008-06-11 12:37:38,109,-1,800,1
2008-06-11 13:37:38,108,-1,800,1
2008-06-11 14:37:38,108,-1,800,1
2008-06-11 15:37:38,109,-1,800,1
2008-06-11 16:37:38,109,-1,800,1
2008-06-11 17:37:38,108,-1,800,1
2008-06-11 18:37:38,108,-1,800,1
2008-06-11 19:37:38,108,-1,800,1
2008-06-11 20:37:38,108,-1,800,1
2008-06-11 21:37:38,109,-1,800,1
2008-06-11 22:37:38,108,-1,800,1
2008-06-11 23:37:38,108,-1,800,1
2008-06-12 00:37:38,109,-1,800,1
2008-06-12 01:37:38,108,-1,800,1
2008-06-12 02:37:38,109,-1,800,1
2008-06-12 03:37:38,109,-1,800,1
2008-06-12 04:37:38,108,-1,800,1
2008-06-12 05:37:38,108,-1,800,1
2008-06-12 06:37:38,109,-1,800,1
2008-06-12 07:37:38,109,-1,800,1
2008-06-12 08:37:38,108,-1,800,1
2008-06-12 09:37:38,107,-1,800,1
2008-06-12 10:37:38,106,-1,800,1
2008-06-12 11:37:38,106,-1,800,1
2008-06-12 12:37:38,106,-1,800,1
2008-06-12 13:37:38,106,-1,800,1
2008-06-12 14:37:38,106,-1,800,1
2008-06-12 15:37:38,106,-1,800,1
2008-06-12 16:37:38,106,-1,800,1
2008-06-12 17:37:38,105,-1,800,1
2008-06-12 18:37:38,105,-1,800,1
2008-06-12 19:37:38,105,-1,800,1
2008-06-12 20:37:38,105,-1,800,1
2008-06-12 21:37:38,106,-1,800,1
2008-06-12 22:37:38,106,-1,800,1
2008-06-12 23:37:38,106,-1,800,1
2008-06-13 00:37:38,105,-1,800,1
2008-06-13 01:37:38,106,-1,800,1
2008-06-13 02:37:38,106,-1,800,1
2008-06-13 03:37:38,105,-1,800,1
2008-06-13 04:37:38,104,-1,800,1
2008-06-13 05:37:38,104,-1,800,1
2008-06-13 06:37:38,104,-1,800,1
2008-06-13 07:37:38,104,-1,800,1
2008-06-13 08:37:38,104,-1,800,1
2008-06-13 09:37:38,104,-1,800,1
2008-06-13 10:37:38,103,-1,800,1
2008-06-13 11:37:38,104,-1,800,1
2008-06-13 12:37:38,104,-1,800,1
2008-06-13 13:37:38,103,-1,800,1
2008-06-13 14:37:38,103,-1,800,1
2008-06-13 15:37:38,103,-1,800,1
2008-06-13 16:37:38,103,-1,800,1
2008-06-13 17:37:38,103,-1,800,1
2008-06-13 18:37:38,100,-1,800,1
2008-06-13 19:37:38,102,-1,800,1
2008-06-13 20:37:38,102,-1,800,1
2008-06-13 21:37:38,102,-1,800,1
2008-06-13 22:37:38,100,-1,800,1
2008-06-13 23:37:38,102,-1,800,1
2008-06-14 00:37:38,102,-1,800,1
2008-06-14 01:37:38,103,-1,800,1
2008-06-14 02:37:38,103,-1,800,1
2008-06-14 03:37:38,103,-1,800,1
2008-06-14 04:37:38,103,-1,800,1
2008-06-14 05:37:38,103,-1,800,1
2008-06-14 06:37:38,102,-1,800,1
2008-06-14 07:37:38,102,-1,800,1
2008-06-14 08:37:38,100,-1,800,1
2008-06-14 09:37:38,103,-1,800,1
2008-06-14 10:37:38,102,-1,800,1
2008-06-14 11:37:38,100,-1,800,1
2008-06-14 12:37:38,100,-1,800,1
2008-06-14 13:37:38,101,-1,800,1
2008-06-14 14:37:38,101,-1,800,1
2008-06-14 15:37:38,101,-1,800,1
2008-06-14 16:37:38,98,-1,800,1
2008-06-14 17:37:38,99,-1,800,1
2008-06-14 18:37:38,100,-1,800,1
2008-06-14 19:37:38,97,-1,800,1
2008-06-14 20:37:38,100,-1,800,1
2008-06-14 21:37:38,100,-1,800,1
2008-06-14 22:37:38,100,-1,800,1
2008-06-14 23:37:38,100,-1,800,1
2008-06-15 00:37:38,100,-1,800,1
2008-06-15 01:37:38,100,-1,800,1
2008-06-15 02:37:38,101,-1,800,1
2008-06-15 03:37:38,100,-1,800,1
2008-06-15 04:37:38,100,-1,800,1
2008-06-15 05:37:38,100,-1,800,1
2008-06-15 06:37:38,100,-1,800,1
2008-06-15 07:37:38,99,-1,800,1
2008-06-15 08:37:38,101,-1,800,1
2008-06-15 09:37:38,96,-1,800,1
2008-06-15 10:37:38,101,-1,800,1
2008-06-15 11:37:38,100,-1,800,1
2008-06-15 12:37:38,99,-1,800,1
2008-06-15 13:37:38,99,-1,800,1
2008-06-15 14:37:38,100,-1,800,1
2008-06-15 15:37:38,100,-1,800,1
2008-06-15 16:37:38,100,-1,800,1
2008-06-15 17:37:38,100,-1,800,1
2008-06-15 18:37:38,100,-1,800,1
2008-06-15 19:37:38,100,-1,800,1
2008-06-15 20:37:38,100,-1,800,1
2008-06-15 21:37:38,100,-1,800,1
2008-06-15 22:37:38,100,-1,800,1
2008-06-15 23:37:38,100,-1,800,1
2008-06-16 00:37:38,100,-1,800,1
2008-06-16 01:37:38,100,-1,800,1
2008-06-16 02:37:38,100,-1,800,1
2008-06-16 03:37:38,99,-1,800,1
2008-06-16 04:37:38,100,-1,800,1
2008-06-16 05:37:38,100,-1,800,1
2008-06-16 06:37:38,100,-1,800,1
2008-06-16 07:37:38,99,-1,800,1
2008-06-16 08:37:38,100,-1,800,1
2008-06-16 09:37:38,99,-1,800,1
2008-06-16 10:37:38,99,-1,800,1
2008-06-16 11:37:38,99,-1,800,1
2008-06-16 12:37:38,100,-1,800,1
2008-06-16 13:37:38,99,-1,800,1
2008-06-16 14:37:38,99,-1,800,1
2008-06-16 15:37:38,99,-1,800,1
2008-06-16 16:37:38,99,-1,800,1
2008-06-16 17:37:38,99,-1,800,1
2008-06-16 18:37:38,99,-1,800,1
2008-06-16 19:37:38,99,-1,800,1
2008-06-16 20:37:38,99,-1,800,1
2008-06-16 21:37:38,99,-1,800,1
2008-06-16 22:37:38,99,-1,800,1
2008-06-16 23:37:38,99,-1,800,1
2008-06-17 00:37:38,99,-1,800,1
2008-06-17 01:37:38,99,-1,800,1
2008-06-17 02:37:38,99,-1,800,1
2008-06-17 03:37:38,99,-1,800,1
2008-06-17 04:37:38,99,-1,800,1
2008-06-17 05:37:38,99,-1,800,1
2008-06-17 06:37:38,99,-1,800,1
2008-06-17 07:37:38,99,-1,800,1
2008-06-17 08:37:38,99,-1,800,1
2008-06-17 09:37:38,99,-1,800,1
2008-06-17 10:37:38,99,-1,800,1
2008-06-17 11:37:38,99,-1,800,1
2008-06-17 12:37:38,99,-1,800,1
2008-06-17 13:37:38,99,-1,800,1
2008-06-17 14:37:38,99,-1,800,1
2008-06-17 15:37:38,99,-1,800,1
2008-06-17 16:37:38,99,-1,800,1
2008-06-17 17:37:38,99,-1,800,1
2008-06-17 18:37:38,99,-1,800,1
2008-06-17 19:37:38,99,-1,800,1
2008-06-17 20:37:38,99,-1,800,1
2008-06-17 21:37:38,99,-1,800,1
2008-06-17 22:37:38,99,-1,800,1
2008-06-17 23:37:38,99,-1,800,1
2008-06-18 00:37:38,99,-1,800,1
2008-06-18 01:37:38,99,-1,800,1
2008-06-18 02:37:38,99,-1,800,1
2008-06-18 03:37:38,99,-1,800,1
2008-06-18 04:37:38,99,-1,800,1
2008-06-18 05:37:38,99,-1,800,1
2008-06-18 06:37:38,99,-1,800,1
2008-06-18 07:37:38,99,-1,800,1
2008-06-18 08:37:38,99,-1,800,1
2008-06-18 09:37:38,99,-1,800,1
2008-06-18 10:37:38,99,-1,800,1
2008-06-18 11:37:38,99,-1,800,1
2008-06-18 12:37:38,99,-1,800,1
2008-06-18 13:37:38,99,-1,800,1
2008-06-18 14:37:38,99,-1,800,1
2008-06-18 15:37:38,99,-1,800,1
2008-06-18 16:37:38,99,-1,800,1
2008-06-18 17:37:38,99,-1,800,1
2008-06-18 18:37:38,99,-1,800,1
2008-06-18 19:37:38,99,-1,800,1
2008-06-18 20:37:38,99,-1,800,1
2008-06-18 21:37:38,99,-1,800,1
2008-06-18 22:37:38,99,-1,800,1
2008-06-18 23:37:38,99,-1,800,1
2008-06-19 00:37:38,99,-1,800,1
2008-06-19 01:37:38,99,-1,800,1
2008-06-19 02:37:38,99,-1,800,1
2008-06-19 03:37:38,99,-1,800,1
2008-06-19 04:37:38,99,-1,800,1
2008-06-19 05:37:38,99,-1,800,1
2008-06-19 06:37:38,99,-1,800,1
2008-06-19 07:37:38,99,-1,800,1
2008-06-19 08:37:38,99,-1,800,1
2008-06-19 09:37:38,99,-1,800,1
2008-06-19 10:37:38,98,-1,800,1
2008-06-19 11:37:38,99,-1,800,1
2008-06-19 12:37:38,98,-1,800,1
2008-06-19 13:37:38,99,-1,800,1
2008-06-19 14:37:38,99,-1,800,1
2008-06-19 15:37:38,99,-1,800,1
2008-06-19 16:37:38,99,-1,800,1
2008-06-19 17:37:38,99,-1,800,1
2008-06-19 18:37:38,99,-1,800,1
2008-06-19 19:37:38,99,-1,800,1
2008-06-19 20:37:38,99,-1,800,1
2008-06-19 21:37:38,99,-1,800,1
2008-06-19 22:37:38,99,-1,800,1
2008-06-19 23:37:38,99,-1,800,1
2008-06-20 00:37:38,99,-1,800,1
2008-06-20 01:37:38,99,-1,800,1
2008-06-20 02:37:38,99,-1,800,1
2008-06-20 03:37:38,99,-1,800,1
2008-06-20 04:37:38,99,-1,800,1
2008-06-20 05:37:38,99,-1,800,1
2008-06-20 06:37:38,99,-1,800,1
2008-06-20 07:37:38,99,-1,800,1
2008-06-20 08:37:38,99,-1,800,1
2008-06-20 09:37:38,99,-1,800,1
2008-06-20 10:37:38,99,-1,800,1
2008-06-20 11:37:38,99,-1,800,1
2008-06-20 12:37:38,98,-1,800,1
2008-06-20 13:37:38,99,-1,800,1
2008-06-20 14:37:38,99,-1,800,1
2008-06-20 15:37:38,99,-1,800,1
2008-06-20 16:37:38,99,-1,800,1
2008-06-20 17:37:38,99,-1,800,1
2008-06-20 18:37:38,99,-1,800,1
2008-06-20 19:37:38,99,-1,800,1
2008-06-20 20:37:38,99,-1,800,1
2008-06-20 21:37:38,99,-1,800,1
2008-06-20 22:37:38,99,-1,800,1
2008-06-20 23:37:38,99,-1,800,1
2008-06-21 00:37:38,99,-1,800,1
2008-06-21 01:37:38,99,-1,800,1
2008-06-21 02:37:38,99,-1,800,1
2008-06-21 03:37:38,99,-1,800,1
2008-06-21 04:37:38,99,-1,800,1
2008-06-21 05:37:38,99,-1,800,1
2008-06-21 06:37:38,99,-1,800,1
2008-06-21 07:37:38,99,-1,800,1
2008-06-21 08:37:38,99,-1,800,1
2008-06-21 09:37:38,98,-1,800,1
2008-06-21 10:37:38,99,-1,800,1
2008-06-21 11:37:38,98,-1,800,1
2008-06-21 12:37:38,99,-1,800,1
2008-06-21 13:37:38,99,-1,800,1
2008-06-21 14:37:38,99,-1,800,1
2008-06-21 15:37:38,99,-1,800,1
2008-06-21 16:37:38,99,-1,800,1
2008-06-21 17:37:38,98,-1,800,1
2008-06-21 18:37:38,99,-1,800,1
2008-06-21 19:37:38,99,-1,800,1
2008-06-21 20:37:38,99,-1,800,1
2008-06-21 21:37:38,99,-1,800,1
2008-06-21 22:37:38,99,-1,800,1
2008-06-21 23:37:38,99,-1,800,1
2008-06-22 00:37:38,99,-1,800,1
2008-06-22 01:37:38,99,-1,800,1
2008-06-22 02:37:38,99,-1,800,1
2008-06-22 03:37:38,99,-1,800,1
2008-06-22 04:37:38,99,-1,800,1
2008-06-22 05:37:38,99,-1,800,1
2008-06-22 06:37:38,99,-1,800,1
2008-06-22 07:37:38,99,-1,800,1
2008-06-22 08:37:38,99,-1,800,1
2008-06-22 09:37:38,99,-1,800,1
2008-06-22 10:37:38,99,-1,800,1
2008-06-22 11:37:38,99,-1,800,1
2008-06-22 12:37:38,99,-1,800,1
2008-06-22 13:37:38,99,-1,800,1
2008-06-22 14:37:38,99,-1,800,1
2008-06-22 15:37:38,99,-1,800,1
2008-06-22 16:37:38,99,-1,800,1
2008-06-22 17:37:38,99,-1,800,1
2008-06-22 18:37:38,99,-1,800,1
2008-06-22 19:37:38,99,-1,800,1
2008-06-22 20:37:38,98,-1,800,1
2008-06-22 21:37:38,99,-1,800,1
2008-06-22 22:37:38,99,-1,800,1
2008-06-22 23:37:38,99,-1,800,1
2008-06-23 00:37:38,99,-1,800,1
2008-06-23 01:37:38,99,-1,800,1
2008-06-23 02:37:38,99,-1,800,1
2008-06-23 03:37:38,99,-1,800,1
2008-06-23 04:37:38,99,-1,800,1
2008-06-23 05:37:38,99,-1,800,1
2008-06-23 06:37:38,99,-1,800,1
2008-06-23 07:37:38,99,-1,800,1
2008-06-23 08:37:38,99,-1,800,1
2008-06-23 09:37:38,98,-1,800,1
2008-06-23 10:37:38,99,-1,800,1
2008-06-23 11:37:38,99,-1,800,1
2008-06-23 12:37:38,99,-1,800,1
2008-06-23 13:37:38,99,-1,800,1
2008-06-23 14:37:38,99,-1,800,1
2008-06-23 15:37:38,99,-1,800,1
2008-06-23 16:37:38,99,-1,800,1
